benchmark,shape,method,thread,parameter,time(s),speedup
matmul,"(64, 64, 64, 10)",triton,1,"(4, 8, 128)",0.047085,0.395
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 4)",0.0174038,1.0688
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 8)",0.0190872,0.9745
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 16)",0.0207305,0.8973
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 32)",0.025288,0.7356
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 64)",0.0293524,0.6337
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 128)",0.0561557,0.3312
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 4)",0.0198977,0.9348
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 8)",0.0227325,0.8182
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 16)",0.0249168,0.7465
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 32)",0.0274964,0.6765
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 64)",0.0317306,0.5862
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 128)",0.318546,0.0584
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 4)",0.0246146,0.7557
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 8)",0.0291919,0.6372
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 16)",0.0342723,0.5427
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 32)",0.0449153,0.4141
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 64)",0.205028,0.0907
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 128)",0.417881,0.0445
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 4)",0.050393,0.3691
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 8)",0.053474,0.3478
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 16)",0.0652763,0.285
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 32)",0.328866,0.0566
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 64)",0.39565,0.047
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 128)",0.859462,0.0216
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 4)",0.021484,0.8658
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 8)",0.022411,0.83
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 16)",0.026291,0.7075
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 32)",0.0335254,0.5548
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 64)",0.0369493,0.5034
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 128)",0.069931,0.266
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 4)",0.0163547,1.1373
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 8)",0.0168225,1.1057
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 16)",0.0171942,1.0818
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 32)",0.0206823,0.8994
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 64)",0.0236473,0.7866
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 128)",0.0440065,0.4227
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 4)",0.0168162,1.1061
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 8)",0.0179638,1.0355
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 16)",0.0204205,0.9109
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 32)",0.0223929,0.8307
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 64)",0.0248469,0.7486
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 128)",0.0892098,0.2085
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 4)",0.0186366,0.9981
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 8)",0.021403,0.8691
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 16)",0.0242801,0.7661
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 32)",0.0285517,0.6515
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 64)",0.135934,0.1368
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 128)",0.312648,0.0595
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 4)",0.0209261,0.8889
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 8)",0.0227319,0.8183
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 16)",0.0252374,0.737
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 32)",0.0899106,0.2069
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 64)",0.149808,0.1242
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 128)",0.303213,0.0613
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 4)",0.040236,0.4623
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 8)",0.0404262,0.4601
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 16)",0.084581,0.2199
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 32)",0.249551,0.0745
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 64)",0.287023,0.0648
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 128)",0.629573,0.0295
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 4)",0.023832,0.7805
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 8)",0.0257742,0.7217
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 16)",0.0320835,0.5798
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 32)",0.032398,0.5741
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 64)",0.0344454,0.54
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 128)",0.0914638,0.2034
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 4)",0.0170502,1.0909
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 8)",0.0168901,1.1013
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 16)",0.0193744,0.9601
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 32)",0.0210633,0.8831
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 64)",0.0226809,0.8201
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 128)",0.0939428,0.198
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 4)",0.0174224,1.0676
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 8)",0.0193198,0.9628
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 16)",0.021378,0.8701
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 32)",0.0228239,0.815
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 64)",0.045432,0.4094
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 128)",0.247312,0.0752
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 4)",0.0183974,1.0111
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 8)",0.0193023,0.9637
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 16)",0.0205761,0.904
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 32)",0.0591953,0.3142
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 64)",0.125507,0.1482
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 128)",0.247535,0.0751
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 4)",0.0191871,0.9694
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 8)",0.0198251,0.9382
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 16)",0.0249004,0.747
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 32)",0.106679,0.1744
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 64)",0.118666,0.1567
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 128)",0.244904,0.076
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 4)",0.0392446,0.474
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 8)",0.0886181,0.2099
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 16)",0.211836,0.0878
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 32)",0.228612,0.0814
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 64)",0.256656,0.0725
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 128)",0.564668,0.0329
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 4)",0.0272019,0.6838
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 8)",0.0314374,0.5917
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 16)",0.0309369,0.6012
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 32)",0.0305458,0.6089
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 64)",0.0349344,0.5324
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 128)",0.355873,0.0523
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 4)",0.0173097,1.0746
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 8)",0.0197803,0.9404
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 16)",0.0222115,0.8374
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 32)",0.0231097,0.8049
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 64)",0.0377139,0.4932
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 128)",0.252454,0.0737
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 4)",0.0171269,1.0861
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 8)",0.0180188,1.0323
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 16)",0.0192271,0.9674
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 32)",0.0220606,0.8432
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 64)",0.110026,0.1691
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 128)",0.220323,0.0844
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 4)",0.0177307,1.0491
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 8)",0.0179095,1.0386
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 16)",0.0201022,0.9253
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 32)",0.0964947,0.1928
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 64)",0.10623,0.1751
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 128)",0.212082,0.0877
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 4)",0.0199563,0.9321
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 8)",0.0258927,0.7184
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 16)",0.0951086,0.1956
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 32)",0.101371,0.1835
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 64)",0.111397,0.167
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 128)",0.222167,0.0837
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 4)",0.0513972,0.3619
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 8)",0.171795,0.1083
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 16)",0.173323,0.1073
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 32)",0.191765,0.097
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 64)",0.217438,0.0855
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 128)",0.486628,0.0382
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 4)",0.0346396,0.537
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 8)",0.0328427,0.5664
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 16)",0.036925,0.5037
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 32)",0.0459482,0.4048
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 64)",0.227525,0.0818
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 128)",0.475343,0.0391
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 4)",0.0178539,1.0418
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 8)",0.0187394,0.9926
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 16)",0.0201212,0.9244
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 32)",0.0241058,0.7716
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 64)",0.10839,0.1716
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 128)",0.215662,0.0862
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 4)",0.0173037,1.075
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 8)",0.0172048,1.0811
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 16)",0.0192539,0.9661
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 32)",0.0876337,0.2123
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 64)",0.090601,0.2053
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 128)",0.176258,0.1055
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 4)",0.0179881,1.0341
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 8)",0.020462,0.909
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 16)",0.0800852,0.2323
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 32)",0.0880296,0.2113
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 64)",0.0951806,0.1954
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 128)",0.186766,0.0996
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 4)",0.0260206,0.7148
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 8)",0.0841102,0.2211
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 16)",0.0838489,0.2218
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 32)",0.0921304,0.2019
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 64)",0.100054,0.1859
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 128)",0.211467,0.088
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 4)",0.169864,0.1095
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 8)",0.161815,0.115
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 16)",0.1569,0.1186
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 32)",0.1735,0.1072
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 64)",0.203306,0.0915
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 128)",0.449062,0.0414
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 4)",0.0615235,0.3023
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 8)",0.0618976,0.3005
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 16)",0.058626,0.3173
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 32)",0.229518,0.081
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 64)",0.312717,0.0595
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 128)",0.637678,0.0292
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 4)",0.0311857,0.5965
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 8)",0.0324569,0.5731
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 16)",0.0477868,0.3892
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 32)",0.192579,0.0966
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 64)",0.19518,0.0953
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 128)",0.393603,0.0473
matmul,"(64, 64, 64, 10)",triton,1,"(128, 16, 4)",0.0305619,0.6086
matmul,"(64, 64, 64, 10)",triton,1,"(128, 16, 8)",0.0321775,0.5781
matmul,"(64, 64, 64, 10)",triton,1,"(128, 16, 16)",0.147015,0.1265
matmul,"(64, 64, 64, 10)",triton,1,"(128, 16, 32)",0.172065,0.1081
matmul,"(64, 64, 64, 10)",triton,1,"(128, 16, 64)",0.180519,0.103
matmul,"(64, 64, 64, 10)",triton,1,"(128, 16, 128)",0.361118,0.0515
matmul,"(64, 64, 64, 10)",triton,1,"(128, 32, 4)",0.0411184,0.4524
matmul,"(64, 64, 64, 10)",triton,1,"(128, 32, 8)",0.115806,0.1606
matmul,"(64, 64, 64, 10)",triton,1,"(128, 32, 16)",0.150875,0.1233
matmul,"(64, 64, 64, 10)",triton,1,"(128, 32, 32)",0.167957,0.1107
matmul,"(64, 64, 64, 10)",triton,1,"(128, 32, 64)",0.181632,0.1024
matmul,"(64, 64, 64, 10)",triton,1,"(128, 32, 128)",0.376746,0.0494
matmul,"(64, 64, 64, 10)",triton,1,"(128, 64, 4)",0.175431,0.106
matmul,"(64, 64, 64, 10)",triton,1,"(128, 64, 8)",0.174008,0.1069
matmul,"(64, 64, 64, 10)",triton,1,"(128, 64, 16)",0.164721,0.1129
matmul,"(64, 64, 64, 10)",triton,1,"(128, 64, 32)",0.174001,0.1069
matmul,"(64, 64, 64, 10)",triton,1,"(128, 64, 64)",0.183358,0.1014
matmul,"(64, 64, 64, 10)",triton,1,"(128, 64, 128)",0.405633,0.0459
matmul,"(64, 64, 64, 10)",triton,1,"(128, 128, 4)",0.366518,0.0508
matmul,"(64, 64, 64, 10)",triton,1,"(128, 128, 8)",0.330945,0.0562
matmul,"(64, 64, 64, 10)",triton,1,"(128, 128, 16)",0.319169,0.0583
matmul,"(64, 64, 64, 10)",triton,1,"(128, 128, 32)",0.361115,0.0515
matmul,"(64, 64, 64, 10)",triton,1,"(128, 128, 64)",0.425409,0.0437
matmul,"(64, 64, 64, 10)",triton,2,"(4, 4, 4)",0.0111468,1.6687
matmul,"(64, 64, 64, 10)",triton,2,"(4, 4, 8)",0.013866,1.3415
matmul,"(64, 64, 64, 10)",triton,2,"(4, 4, 16)",0.0154793,1.2017
matmul,"(64, 64, 64, 10)",triton,2,"(4, 4, 32)",0.0193293,0.9623
matmul,"(64, 64, 64, 10)",triton,2,"(4, 4, 64)",0.0263866,0.7049
matmul,"(64, 64, 64, 10)",triton,2,"(4, 4, 128)",0.0452644,0.4109
matmul,"(64, 64, 64, 10)",triton,2,"(4, 8, 4)",0.00997254,1.8652
matmul,"(64, 64, 64, 10)",triton,2,"(4, 8, 8)",0.0108621,1.7124
matmul,"(64, 64, 64, 10)",triton,2,"(4, 8, 16)",0.0104364,1.7823
matmul,"(64, 64, 64, 10)",triton,2,"(4, 8, 32)",0.0119505,1.5565
matmul,"(64, 64, 64, 10)",triton,2,"(4, 8, 64)",0.0163161,1.14
matmul,"(64, 64, 64, 10)",triton,2,"(4, 8, 128)",0.0278505,0.6679
matmul,"(64, 64, 64, 10)",triton,2,"(4, 16, 4)",0.0118046,1.5757
matmul,"(64, 64, 64, 10)",triton,2,"(4, 16, 8)",0.0126629,1.4689
matmul,"(64, 64, 64, 10)",triton,2,"(4, 16, 16)",0.0136197,1.3657
matmul,"(64, 64, 64, 10)",triton,2,"(4, 16, 32)",0.0158268,1.1753
matmul,"(64, 64, 64, 10)",triton,2,"(4, 16, 64)",0.0183443,1.014
matmul,"(64, 64, 64, 10)",triton,2,"(4, 16, 128)",0.0316674,0.5874
matmul,"(64, 64, 64, 10)",triton,2,"(4, 32, 4)",0.0133398,1.3944
matmul,"(64, 64, 64, 10)",triton,2,"(4, 32, 8)",0.0147161,1.264
matmul,"(64, 64, 64, 10)",triton,2,"(4, 32, 16)",0.0158254,1.1754
matmul,"(64, 64, 64, 10)",triton,2,"(4, 32, 32)",0.0175323,1.0609
matmul,"(64, 64, 64, 10)",triton,2,"(4, 32, 64)",0.0191334,0.9722
matmul,"(64, 64, 64, 10)",triton,2,"(4, 32, 128)",0.169371,0.1098
matmul,"(64, 64, 64, 10)",triton,2,"(4, 64, 4)",0.0151126,1.2308
matmul,"(64, 64, 64, 10)",triton,2,"(4, 64, 8)",0.0179208,1.0379
matmul,"(64, 64, 64, 10)",triton,2,"(4, 64, 16)",0.0200902,0.9259
matmul,"(64, 64, 64, 10)",triton,2,"(4, 64, 32)",0.0308605,0.6027
matmul,"(64, 64, 64, 10)",triton,2,"(4, 64, 64)",0.121616,0.1529
matmul,"(64, 64, 64, 10)",triton,2,"(4, 64, 128)",0.243324,0.0764
matmul,"(64, 64, 64, 10)",triton,2,"(4, 128, 4)",0.0282984,0.6573
matmul,"(64, 64, 64, 10)",triton,2,"(4, 128, 8)",0.0315573,0.5894
matmul,"(64, 64, 64, 10)",triton,2,"(4, 128, 16)",0.0354074,0.5253
matmul,"(64, 64, 64, 10)",triton,2,"(4, 128, 32)",0.176352,0.1055
matmul,"(64, 64, 64, 10)",triton,2,"(4, 128, 64)",0.231114,0.0805
matmul,"(64, 64, 64, 10)",triton,2,"(4, 128, 128)",0.440694,0.0422
matmul,"(64, 64, 64, 10)",triton,2,"(8, 4, 4)",0.0138657,1.3415
matmul,"(64, 64, 64, 10)",triton,2,"(8, 4, 8)",0.0143814,1.2934
matmul,"(64, 64, 64, 10)",triton,2,"(8, 4, 16)",0.0165,1.1273
matmul,"(64, 64, 64, 10)",triton,2,"(8, 4, 32)",0.0206934,0.8989
matmul,"(64, 64, 64, 10)",triton,2,"(8, 4, 64)",0.0221584,0.8394
matmul,"(64, 64, 64, 10)",triton,2,"(8, 4, 128)",0.0388217,0.4791
matmul,"(64, 64, 64, 10)",triton,2,"(8, 8, 4)",0.0113149,1.6439
matmul,"(64, 64, 64, 10)",triton,2,"(8, 8, 8)",0.011612,1.6019
matmul,"(64, 64, 64, 10)",triton,2,"(8, 8, 16)",0.0115834,1.6058
matmul,"(64, 64, 64, 10)",triton,2,"(8, 8, 32)",0.013562,1.3715
matmul,"(64, 64, 64, 10)",triton,2,"(8, 8, 64)",0.0156756,1.1866
matmul,"(64, 64, 64, 10)",triton,2,"(8, 8, 128)",0.0257566,0.7222
matmul,"(64, 64, 64, 10)",triton,2,"(8, 16, 4)",0.0114101,1.6302
matmul,"(64, 64, 64, 10)",triton,2,"(8, 16, 8)",0.0121469,1.5313
matmul,"(64, 64, 64, 10)",triton,2,"(8, 16, 16)",0.0135236,1.3754
matmul,"(64, 64, 64, 10)",triton,2,"(8, 16, 32)",0.0142948,1.3012
matmul,"(64, 64, 64, 10)",triton,2,"(8, 16, 64)",0.0158461,1.1738
matmul,"(64, 64, 64, 10)",triton,2,"(8, 16, 128)",0.0690407,0.2694
matmul,"(64, 64, 64, 10)",triton,2,"(8, 32, 4)",0.0123466,1.5066
matmul,"(64, 64, 64, 10)",triton,2,"(8, 32, 8)",0.0139375,1.3346
matmul,"(64, 64, 64, 10)",triton,2,"(8, 32, 16)",0.0154855,1.2012
matmul,"(64, 64, 64, 10)",triton,2,"(8, 32, 32)",0.0170104,1.0935
matmul,"(64, 64, 64, 10)",triton,2,"(8, 32, 64)",0.073939,0.2516
matmul,"(64, 64, 64, 10)",triton,2,"(8, 32, 128)",0.181558,0.1025
matmul,"(64, 64, 64, 10)",triton,2,"(8, 64, 4)",0.013238,1.4051
matmul,"(64, 64, 64, 10)",triton,2,"(8, 64, 8)",0.0144925,1.2835
matmul,"(64, 64, 64, 10)",triton,2,"(8, 64, 16)",0.0158498,1.1736
matmul,"(64, 64, 64, 10)",triton,2,"(8, 64, 32)",0.0465053,0.4
matmul,"(64, 64, 64, 10)",triton,2,"(8, 64, 64)",0.0796211,0.2336
matmul,"(64, 64, 64, 10)",triton,2,"(8, 64, 128)",0.167056,0.1113
matmul,"(64, 64, 64, 10)",triton,2,"(8, 128, 4)",0.0226661,0.8206
matmul,"(64, 64, 64, 10)",triton,2,"(8, 128, 8)",0.023379,0.7956
matmul,"(64, 64, 64, 10)",triton,2,"(8, 128, 16)",0.0412633,0.4508
matmul,"(64, 64, 64, 10)",triton,2,"(8, 128, 32)",0.147297,0.1263
matmul,"(64, 64, 64, 10)",triton,2,"(8, 128, 64)",0.157827,0.1179
matmul,"(64, 64, 64, 10)",triton,2,"(8, 128, 128)",0.31987,0.0582
matmul,"(64, 64, 64, 10)",triton,2,"(16, 4, 4)",0.0150298,1.2376
matmul,"(64, 64, 64, 10)",triton,2,"(16, 4, 8)",0.0157944,1.1777
matmul,"(64, 64, 64, 10)",triton,2,"(16, 4, 16)",0.0192584,0.9659
matmul,"(64, 64, 64, 10)",triton,2,"(16, 4, 32)",0.01963,0.9476
matmul,"(64, 64, 64, 10)",triton,2,"(16, 4, 64)",0.0208302,0.893
matmul,"(64, 64, 64, 10)",triton,2,"(16, 4, 128)",0.0444128,0.4188
matmul,"(64, 64, 64, 10)",triton,2,"(16, 8, 4)",0.0117628,1.5813
matmul,"(64, 64, 64, 10)",triton,2,"(16, 8, 8)",0.0114409,1.6258
matmul,"(64, 64, 64, 10)",triton,2,"(16, 8, 16)",0.0129591,1.4353
matmul,"(64, 64, 64, 10)",triton,2,"(16, 8, 32)",0.0138793,1.3402
matmul,"(64, 64, 64, 10)",triton,2,"(16, 8, 64)",0.014597,1.2743
matmul,"(64, 64, 64, 10)",triton,2,"(16, 8, 128)",0.0600393,0.3098
matmul,"(64, 64, 64, 10)",triton,2,"(16, 16, 4)",0.0116771,1.5929
matmul,"(64, 64, 64, 10)",triton,2,"(16, 16, 8)",0.0124669,1.492
matmul,"(64, 64, 64, 10)",triton,2,"(16, 16, 16)",0.0136958,1.3581
matmul,"(64, 64, 64, 10)",triton,2,"(16, 16, 32)",0.014258,1.3046
matmul,"(64, 64, 64, 10)",triton,2,"(16, 16, 64)",0.028774,0.6464
matmul,"(64, 64, 64, 10)",triton,2,"(16, 16, 128)",0.145119,0.1282
matmul,"(64, 64, 64, 10)",triton,2,"(16, 32, 4)",0.0122873,1.5138
matmul,"(64, 64, 64, 10)",triton,2,"(16, 32, 8)",0.0125779,1.4788
matmul,"(64, 64, 64, 10)",triton,2,"(16, 32, 16)",0.0133897,1.3892
matmul,"(64, 64, 64, 10)",triton,2,"(16, 32, 32)",0.0346193,0.5373
matmul,"(64, 64, 64, 10)",triton,2,"(16, 32, 64)",0.0739925,0.2514
matmul,"(64, 64, 64, 10)",triton,2,"(16, 32, 128)",0.12893,0.1443
matmul,"(64, 64, 64, 10)",triton,2,"(16, 64, 4)",0.0123596,1.505
matmul,"(64, 64, 64, 10)",triton,2,"(16, 64, 8)",0.0125519,1.4819
matmul,"(64, 64, 64, 10)",triton,2,"(16, 64, 16)",0.0145109,1.2819
matmul,"(64, 64, 64, 10)",triton,2,"(16, 64, 32)",0.0570897,0.3258
matmul,"(64, 64, 64, 10)",triton,2,"(16, 64, 64)",0.0636403,0.2923
matmul,"(64, 64, 64, 10)",triton,2,"(16, 64, 128)",0.125126,0.1487
matmul,"(64, 64, 64, 10)",triton,2,"(16, 128, 4)",0.0222771,0.835
matmul,"(64, 64, 64, 10)",triton,2,"(16, 128, 8)",0.0487031,0.3819
matmul,"(64, 64, 64, 10)",triton,2,"(16, 128, 16)",0.110482,0.1684
matmul,"(64, 64, 64, 10)",triton,2,"(16, 128, 32)",0.129571,0.1436
matmul,"(64, 64, 64, 10)",triton,2,"(16, 128, 64)",0.131538,0.1414
matmul,"(64, 64, 64, 10)",triton,2,"(16, 128, 128)",0.27969,0.0665
matmul,"(64, 64, 64, 10)",triton,2,"(32, 4, 4)",0.0167984,1.1073
matmul,"(64, 64, 64, 10)",triton,2,"(32, 4, 8)",0.0188647,0.986
