benchmark,shape,method,thread,parameter,time(s),speedup
matmul,"(128, 128, 128, 10)",triton,4,"(32, 128, 64)",0.205931,0.576
matmul,"(128, 128, 128, 10)",triton,4,"(32, 128, 128)",0.248881,0.4766
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 4)",0.0741156,1.6003
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 8)",0.066502,1.7835
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 16)",0.0730393,1.6239
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 32)",0.0828591,1.4314
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 64)",0.508088,0.2334
matmul,"(128, 128, 128, 10)",triton,4,"(64, 4, 128)",0.555618,0.2135
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 4)",0.0374941,3.1634
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 8)",0.0372482,3.1843
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 16)",0.0375103,3.162
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 32)",0.041714,2.8434
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 64)",0.235917,0.5028
matmul,"(128, 128, 128, 10)",triton,4,"(64, 8, 128)",0.255496,0.4642
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 4)",0.0336655,3.5231
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 8)",0.0319349,3.7141
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 16)",0.033523,3.5381
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 32)",0.184804,0.6418
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 64)",0.198657,0.597
matmul,"(128, 128, 128, 10)",triton,4,"(64, 16, 128)",0.193022,0.6145
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 4)",0.0337434,3.515
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 8)",0.0343512,3.4528
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 16)",0.163445,0.7257
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 32)",0.190345,0.6231
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 64)",0.191039,0.6209
matmul,"(128, 128, 128, 10)",triton,4,"(64, 32, 128)",0.186185,0.637
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 4)",0.0434978,2.7268
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 8)",0.176537,0.6719
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 16)",0.187333,0.6331
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 32)",0.187829,0.6315
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 64)",0.187064,0.6341
matmul,"(128, 128, 128, 10)",triton,4,"(64, 64, 128)",0.206935,0.5732
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 4)",0.330756,0.3586
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 8)",0.318571,0.3723
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 16)",0.306449,0.387
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 32)",0.332031,0.3572
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 64)",0.384154,0.3088
matmul,"(128, 128, 128, 10)",triton,4,"(64, 128, 128)",0.436596,0.2717
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 4)",0.0713322,1.6628
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 8)",0.0659486,1.7985
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 16)",0.0612639,1.936
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 32)",0.291163,0.4074
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 64)",0.368902,0.3215
matmul,"(128, 128, 128, 10)",triton,4,"(128, 4, 128)",0.378539,0.3133
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 4)",0.036208,3.2757
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 8)",0.0349839,3.3904
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 16)",0.0387504,3.0608
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 32)",0.209803,0.5653
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 64)",0.21932,0.5408
matmul,"(128, 128, 128, 10)",triton,4,"(128, 8, 128)",0.217563,0.5452
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 4)",0.0342122,3.4668
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 8)",0.0374158,3.17
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 16)",0.150912,0.7859
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 32)",0.194398,0.6101
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 64)",0.192157,0.6172
matmul,"(128, 128, 128, 10)",triton,4,"(128, 16, 128)",0.185017,0.6411
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 4)",0.0397024,2.9874
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 8)",0.125569,0.9446
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 16)",0.171359,0.6922
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 32)",0.180109,0.6585
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 64)",0.177512,0.6682
matmul,"(128, 128, 128, 10)",triton,4,"(128, 32, 128)",0.190195,0.6236
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 4)",0.283105,0.419
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 8)",0.33661,0.3524
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 16)",0.323929,0.3662
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 32)",0.336773,0.3522
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 64)",0.335048,0.354
matmul,"(128, 128, 128, 10)",triton,4,"(128, 64, 128)",0.402257,0.2949
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 4)",0.714279,0.1661
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 8)",0.645118,0.1839
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 16)",0.616837,0.1923
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 32)",0.683731,0.1735
matmul,"(128, 128, 128, 10)",triton,4,"(128, 128, 64)",0.809661,0.1465
matmul,"(32, 32, 32, 10)",clang,1,,0.00568434,1.0
matmul,"(32, 32, 32, 10)",clang,4,,0.00587138,0.9681
matmul,"(32, 32, 32, 10)",triton_tuned,1,"(32, 32, 4)",0.00466849,1.2176
matmul,"(32, 32, 32, 10)",triton_tuned,4,"(32, 32, 4)",0.00459804,1.2363
matmul,"(64, 64, 64, 10)",clang,1,,0.0187238,1.0
matmul,"(64, 64, 64, 10)",clang,4,,0.00895219,2.0915
matmul,"(64, 64, 64, 10)",triton_tuned,1,"(4, 8, 4)",0.0139819,1.3391
matmul,"(64, 64, 64, 10)",triton_tuned,4,"(4, 8, 4)",0.00792556,2.3625
matmul,"(128, 128, 128, 10)",clang,1,,0.118608,1.0
matmul,"(128, 128, 128, 10)",clang,4,,0.0353669,3.3536
matmul,"(128, 128, 128, 10)",triton_tuned,1,"(4, 8, 4)",0.0864534,1.3719
matmul,"(128, 128, 128, 10)",triton_tuned,4,"(4, 8, 4)",0.0273692,4.3336
dropout,"(256, 10)",triton,1,"(256, 8)",0.00261035,2.1017
dropout,"(256, 10)",triton,1,"(256, 16)",0.00279768,1.961
dropout,"(256, 10)",triton,1,"(256, 32)",0.0027961,1.9621
dropout,"(256, 10)",triton,1,"(256, 64)",0.00266256,2.0605
dropout,"(256, 10)",triton,1,"(256, 128)",0.00437295,1.2546
dropout,"(256, 10)",triton,1,"(1024, 8)",0.00369228,1.4859
dropout,"(256, 10)",triton,1,"(1024, 16)",0.0037864,1.4489
dropout,"(256, 10)",triton,1,"(1024, 32)",0.00392378,1.3982
dropout,"(256, 10)",triton,1,"(1024, 64)",0.00372957,1.471
dropout,"(256, 10)",triton,1,"(1024, 128)",0.0040104,1.368
dropout,"(256, 10)",triton,1,"(4096, 8)",0.00797026,0.6883
dropout,"(256, 10)",triton,1,"(4096, 16)",0.00801639,0.6844
dropout,"(256, 10)",triton,1,"(4096, 32)",0.0081508,0.6731
dropout,"(256, 10)",triton,1,"(4096, 64)",0.00814418,0.6736
dropout,"(256, 10)",triton,1,"(4096, 128)",0.00855664,0.6412
dropout,"(256, 10)",triton,1,"(16384, 8)",0.0250884,0.2187
dropout,"(256, 10)",triton,1,"(16384, 16)",0.0249257,0.2201
dropout,"(256, 10)",triton,1,"(16384, 32)",0.0252842,0.217
dropout,"(256, 10)",triton,1,"(16384, 64)",0.0253694,0.2163
dropout,"(256, 10)",triton,1,"(16384, 128)",0.0272432,0.2014
dropout,"(256, 10)",triton,1,"(65536, 8)",0.0927519,0.0592
dropout,"(256, 10)",triton,1,"(65536, 16)",0.0929212,0.059
dropout,"(256, 10)",triton,1,"(65536, 32)",0.0927135,0.0592
dropout,"(256, 10)",triton,1,"(65536, 64)",0.0935452,0.0586
dropout,"(256, 10)",triton,1,"(65536, 128)",0.101195,0.0542
dropout,"(256, 10)",triton,1,"(262144, 8)",0.363457,0.0151
dropout,"(256, 10)",triton,1,"(262144, 16)",0.363874,0.0151
dropout,"(256, 10)",triton,1,"(262144, 32)",0.363564,0.0151
dropout,"(256, 10)",triton,1,"(262144, 64)",0.36661,0.015
dropout,"(256, 10)",triton,1,"(262144, 128)",0.395249,0.0139
dropout,"(256, 10)",triton,4,"(256, 8)",0.00271589,2.0201
dropout,"(256, 10)",triton,4,"(256, 16)",0.00265393,2.0672
dropout,"(256, 10)",triton,4,"(256, 32)",0.00266781,2.0565
dropout,"(256, 10)",triton,4,"(256, 64)",0.00294473,1.8631
dropout,"(256, 10)",triton,4,"(256, 128)",0.00383732,1.4297
dropout,"(256, 10)",triton,4,"(1024, 8)",0.00373561,1.4686
dropout,"(256, 10)",triton,4,"(1024, 16)",0.00388344,1.4127
dropout,"(256, 10)",triton,4,"(1024, 32)",0.00373969,1.467
dropout,"(256, 10)",triton,4,"(1024, 64)",0.00370677,1.4801
dropout,"(256, 10)",triton,4,"(1024, 128)",0.0039204,1.3994
dropout,"(256, 10)",triton,4,"(4096, 8)",0.00795234,0.6899
dropout,"(256, 10)",triton,4,"(4096, 16)",0.00802305,0.6838
dropout,"(256, 10)",triton,4,"(4096, 32)",0.00824285,0.6656
dropout,"(256, 10)",triton,4,"(4096, 64)",0.00818914,0.6699
dropout,"(256, 10)",triton,4,"(4096, 128)",0.00879943,0.6235
dropout,"(256, 10)",triton,4,"(16384, 8)",0.0251941,0.2178
dropout,"(256, 10)",triton,4,"(16384, 16)",0.0250958,0.2186
dropout,"(256, 10)",triton,4,"(16384, 32)",0.0250647,0.2189
dropout,"(256, 10)",triton,4,"(16384, 64)",0.0254356,0.2157
dropout,"(256, 10)",triton,4,"(16384, 128)",0.0273689,0.2005
dropout,"(256, 10)",triton,4,"(65536, 8)",0.0927731,0.0591
dropout,"(256, 10)",triton,4,"(65536, 16)",0.0929851,0.059
dropout,"(256, 10)",triton,4,"(65536, 32)",0.0927299,0.0592
dropout,"(256, 10)",triton,4,"(65536, 64)",0.0936557,0.0586
dropout,"(256, 10)",triton,4,"(65536, 128)",0.101169,0.0542
dropout,"(256, 10)",triton,4,"(262144, 8)",0.36344,0.0151
dropout,"(256, 10)",triton,4,"(262144, 16)",0.363898,0.0151
dropout,"(256, 10)",triton,4,"(262144, 32)",0.36364,0.0151
dropout,"(256, 10)",triton,4,"(262144, 64)",0.366566,0.015
dropout,"(256, 10)",triton,4,"(262144, 128)",0.395187,0.0139
dropout,"(1024, 10)",triton,1,"(256, 8)",0.00517062,0.8833
dropout,"(1024, 10)",triton,1,"(256, 16)",0.00531774,0.8589
dropout,"(1024, 10)",triton,1,"(256, 32)",0.00540533,0.845
dropout,"(1024, 10)",triton,1,"(256, 64)",0.00527104,0.8665
dropout,"(1024, 10)",triton,1,"(256, 128)",0.00860368,0.5309
dropout,"(1024, 10)",triton,1,"(1024, 8)",0.00375828,1.2153
dropout,"(1024, 10)",triton,1,"(1024, 16)",0.00370494,1.2328
dropout,"(1024, 10)",triton,1,"(1024, 32)",0.00372307,1.2268
dropout,"(1024, 10)",triton,1,"(1024, 64)",0.00397682,1.1485
dropout,"(1024, 10)",triton,1,"(1024, 128)",0.00414386,1.1022
dropout,"(1024, 10)",triton,1,"(4096, 8)",0.00803405,0.5685
dropout,"(1024, 10)",triton,1,"(4096, 16)",0.00804693,0.5676
dropout,"(1024, 10)",triton,1,"(4096, 32)",0.00802343,0.5693
dropout,"(1024, 10)",triton,1,"(4096, 64)",0.00806301,0.5665
dropout,"(1024, 10)",triton,1,"(4096, 128)",0.00859297,0.5315
dropout,"(1024, 10)",triton,1,"(16384, 8)",0.0253472,0.1802
dropout,"(1024, 10)",triton,1,"(16384, 16)",0.0252687,0.1808
dropout,"(1024, 10)",triton,1,"(16384, 32)",0.025255,0.1809
dropout,"(1024, 10)",triton,1,"(16384, 64)",0.0252756,0.1807
dropout,"(1024, 10)",triton,1,"(16384, 128)",0.0272868,0.1674
dropout,"(1024, 10)",triton,1,"(65536, 8)",0.0927401,0.0493
dropout,"(1024, 10)",triton,1,"(65536, 16)",0.0929225,0.0492
dropout,"(1024, 10)",triton,1,"(65536, 32)",0.0928177,0.0492
dropout,"(1024, 10)",triton,1,"(65536, 64)",0.093628,0.0488
dropout,"(1024, 10)",triton,1,"(65536, 128)",0.101252,0.0451
dropout,"(1024, 10)",triton,1,"(262144, 8)",0.363547,0.0126
dropout,"(1024, 10)",triton,1,"(262144, 16)",0.36398,0.0125
dropout,"(1024, 10)",triton,1,"(262144, 32)",0.363597,0.0126
dropout,"(1024, 10)",triton,1,"(262144, 64)",0.366451,0.0125
dropout,"(1024, 10)",triton,1,"(262144, 128)",0.395695,0.0115
dropout,"(1024, 10)",triton,4,"(256, 8)",0.00532941,0.857
dropout,"(1024, 10)",triton,4,"(256, 16)",0.00513283,0.8899
dropout,"(1024, 10)",triton,4,"(256, 32)",0.00522299,0.8745
dropout,"(1024, 10)",triton,4,"(256, 64)",0.00515249,0.8865
dropout,"(1024, 10)",triton,4,"(256, 128)",0.0065515,0.6972
dropout,"(1024, 10)",triton,4,"(1024, 8)",0.00374073,1.221
dropout,"(1024, 10)",triton,4,"(1024, 16)",0.00378378,1.2071
dropout,"(1024, 10)",triton,4,"(1024, 32)",0.00386415,1.182
dropout,"(1024, 10)",triton,4,"(1024, 64)",0.00404923,1.128
dropout,"(1024, 10)",triton,4,"(1024, 128)",0.00401644,1.1372
dropout,"(1024, 10)",triton,4,"(4096, 8)",0.00819505,0.5573
dropout,"(1024, 10)",triton,4,"(4096, 16)",0.00817635,0.5586
dropout,"(1024, 10)",triton,4,"(4096, 32)",0.00807714,0.5655
dropout,"(1024, 10)",triton,4,"(4096, 64)",0.00819185,0.5576
dropout,"(1024, 10)",triton,4,"(4096, 128)",0.0087516,0.5219
dropout,"(1024, 10)",triton,4,"(16384, 8)",0.0250913,0.182
dropout,"(1024, 10)",triton,4,"(16384, 16)",0.0251086,0.1819
dropout,"(1024, 10)",triton,4,"(16384, 32)",0.0253694,0.18
dropout,"(1024, 10)",triton,4,"(16384, 64)",0.0255668,0.1786
dropout,"(1024, 10)",triton,4,"(16384, 128)",0.0272351,0.1677
dropout,"(1024, 10)",triton,4,"(65536, 8)",0.092848,0.0492
dropout,"(1024, 10)",triton,4,"(65536, 16)",0.0930239,0.0491
dropout,"(1024, 10)",triton,4,"(65536, 32)",0.0929885,0.0491
dropout,"(1024, 10)",triton,4,"(65536, 64)",0.0936573,0.0488
dropout,"(1024, 10)",triton,4,"(65536, 128)",0.101137,0.0452
dropout,"(1024, 10)",triton,4,"(262144, 8)",0.363039,0.0126
dropout,"(1024, 10)",triton,4,"(262144, 16)",0.363662,0.0126
dropout,"(1024, 10)",triton,4,"(262144, 32)",0.363515,0.0126
dropout,"(1024, 10)",triton,4,"(262144, 64)",0.366505,0.0125
dropout,"(1024, 10)",triton,4,"(262144, 128)",0.39538,0.0116
dropout,"(4096, 10)",triton,1,"(256, 8)",0.00953532,0.6648
dropout,"(4096, 10)",triton,1,"(256, 16)",0.00956086,0.6631
dropout,"(4096, 10)",triton,1,"(256, 32)",0.00982694,0.6451
dropout,"(4096, 10)",triton,1,"(256, 64)",0.0100002,0.6339
dropout,"(4096, 10)",triton,1,"(256, 128)",0.0202214,0.3135
dropout,"(4096, 10)",triton,1,"(1024, 8)",0.00951402,0.6663
dropout,"(4096, 10)",triton,1,"(1024, 16)",0.00964411,0.6573
dropout,"(4096, 10)",triton,1,"(1024, 32)",0.00985977,0.643
dropout,"(4096, 10)",triton,1,"(1024, 64)",0.00969786,0.6537
dropout,"(4096, 10)",triton,1,"(1024, 128)",0.0104465,0.6068
dropout,"(4096, 10)",triton,1,"(4096, 8)",0.0082471,0.7687
dropout,"(4096, 10)",triton,1,"(4096, 16)",0.00819872,0.7732
dropout,"(4096, 10)",triton,1,"(4096, 32)",0.00816776,0.7762
dropout,"(4096, 10)",triton,1,"(4096, 64)",0.00832722,0.7613
dropout,"(4096, 10)",triton,1,"(4096, 128)",0.0088831,0.7136
dropout,"(4096, 10)",triton,1,"(16384, 8)",0.0252173,0.2514
dropout,"(4096, 10)",triton,1,"(16384, 16)",0.0250907,0.2527
dropout,"(4096, 10)",triton,1,"(16384, 32)",0.02528,0.2508
dropout,"(4096, 10)",triton,1,"(16384, 64)",0.0255928,0.2477
dropout,"(4096, 10)",triton,1,"(16384, 128)",0.0276885,0.229
dropout,"(4096, 10)",triton,1,"(65536, 8)",0.0928953,0.0682
dropout,"(4096, 10)",triton,1,"(65536, 16)",0.0931128,0.0681
dropout,"(4096, 10)",triton,1,"(65536, 32)",0.0929626,0.0682
dropout,"(4096, 10)",triton,1,"(65536, 64)",0.0938963,0.0675
dropout,"(4096, 10)",triton,1,"(65536, 128)",0.101531,0.0624
dropout,"(4096, 10)",triton,1,"(262144, 8)",0.363818,0.0174
dropout,"(4096, 10)",triton,1,"(262144, 16)",0.36412,0.0174
dropout,"(4096, 10)",triton,1,"(262144, 32)",0.363766,0.0174
dropout,"(4096, 10)",triton,1,"(262144, 64)",0.366535,0.0173
dropout,"(4096, 10)",triton,1,"(262144, 128)",0.395749,0.016
dropout,"(4096, 10)",triton,4,"(256, 8)",0.00634759,0.9987
dropout,"(4096, 10)",triton,4,"(256, 16)",0.006315,1.0039
dropout,"(4096, 10)",triton,4,"(256, 32)",0.0064025,0.9901
dropout,"(4096, 10)",triton,4,"(256, 64)",0.00648142,0.9781
dropout,"(4096, 10)",triton,4,"(256, 128)",0.00957977,0.6618
dropout,"(4096, 10)",triton,4,"(1024, 8)",0.00652442,0.9716
dropout,"(4096, 10)",triton,4,"(1024, 16)",0.00630679,1.0052
dropout,"(4096, 10)",triton,4,"(1024, 32)",0.00642988,0.9859
dropout,"(4096, 10)",triton,4,"(1024, 64)",0.00623246,1.0172
dropout,"(4096, 10)",triton,4,"(1024, 128)",0.00651996,0.9723
dropout,"(4096, 10)",triton,4,"(4096, 8)",0.0080213,0.7903
dropout,"(4096, 10)",triton,4,"(4096, 16)",0.0081933,0.7737
dropout,"(4096, 10)",triton,4,"(4096, 32)",0.00816968,0.776
dropout,"(4096, 10)",triton,4,"(4096, 64)",0.00830018,0.7638
dropout,"(4096, 10)",triton,4,"(4096, 128)",0.00896402,0.7072
dropout,"(4096, 10)",triton,4,"(16384, 8)",0.0251761,0.2518
dropout,"(4096, 10)",triton,4,"(16384, 16)",0.0250788,0.2528
dropout,"(4096, 10)",triton,4,"(16384, 32)",0.0251136,0.2524
dropout,"(4096, 10)",triton,4,"(16384, 64)",0.025533,0.2483
dropout,"(4096, 10)",triton,4,"(16384, 128)",0.0277241,0.2287
dropout,"(4096, 10)",triton,4,"(65536, 8)",0.0928058,0.0683
dropout,"(4096, 10)",triton,4,"(65536, 16)",0.0931507,0.0681
dropout,"(4096, 10)",triton,4,"(65536, 32)",0.0930724,0.0681
dropout,"(4096, 10)",triton,4,"(65536, 64)",0.0937981,0.0676
dropout,"(4096, 10)",triton,4,"(65536, 128)",0.101201,0.0626
dropout,"(4096, 10)",triton,4,"(262144, 8)",0.363184,0.0175
dropout,"(4096, 10)",triton,4,"(262144, 16)",0.364016,0.0174
dropout,"(4096, 10)",triton,4,"(262144, 32)",0.363517,0.0174
dropout,"(4096, 10)",triton,4,"(262144, 64)",0.366635,0.0173
dropout,"(4096, 10)",triton,4,"(262144, 128)",0.39551,0.016
dropout,"(16384, 10)",triton,1,"(256, 8)",0.0268348,0.4653
dropout,"(16384, 10)",triton,1,"(256, 16)",0.0273037,0.4573
dropout,"(16384, 10)",triton,1,"(256, 32)",0.0271621,0.4597
dropout,"(16384, 10)",triton,1,"(256, 64)",0.0273869,0.4559
dropout,"(16384, 10)",triton,1,"(256, 128)",0.0659221,0.1894
dropout,"(16384, 10)",triton,1,"(1024, 8)",0.0267684,0.4664
dropout,"(16384, 10)",triton,1,"(1024, 16)",0.026973,0.4629
dropout,"(16384, 10)",triton,1,"(1024, 32)",0.0270954,0.4608
dropout,"(16384, 10)",triton,1,"(1024, 64)",0.0272805,0.4577
dropout,"(16384, 10)",triton,1,"(1024, 128)",0.0296235,0.4215
dropout,"(16384, 10)",triton,1,"(4096, 8)",0.0267751,0.4663
dropout,"(16384, 10)",triton,1,"(4096, 16)",0.0270674,0.4613
dropout,"(16384, 10)",triton,1,"(4096, 32)",0.0270594,0.4614
dropout,"(16384, 10)",triton,1,"(4096, 64)",0.0272054,0.4589
dropout,"(16384, 10)",triton,1,"(4096, 128)",0.0296582,0.421
dropout,"(16384, 10)",triton,1,"(16384, 8)",0.0253853,0.4918
dropout,"(16384, 10)",triton,1,"(16384, 16)",0.0255718,0.4883
dropout,"(16384, 10)",triton,1,"(16384, 32)",0.025396,0.4916
dropout,"(16384, 10)",triton,1,"(16384, 64)",0.0258037,0.4839
dropout,"(16384, 10)",triton,1,"(16384, 128)",0.0284199,0.4393
dropout,"(16384, 10)",triton,1,"(65536, 8)",0.092832,0.1345
dropout,"(16384, 10)",triton,1,"(65536, 16)",0.0935565,0.1335
dropout,"(16384, 10)",triton,1,"(65536, 32)",0.0932792,0.1339
dropout,"(16384, 10)",triton,1,"(65536, 64)",0.0942774,0.1324
dropout,"(16384, 10)",triton,1,"(65536, 128)",0.102195,0.1222
dropout,"(16384, 10)",triton,1,"(262144, 8)",0.363117,0.0344
dropout,"(16384, 10)",triton,1,"(262144, 16)",0.364681,0.0342
dropout,"(16384, 10)",triton,1,"(262144, 32)",0.363955,0.0343
dropout,"(16384, 10)",triton,1,"(262144, 64)",0.366992,0.034
dropout,"(16384, 10)",triton,1,"(262144, 128)",0.39563,0.0316
dropout,"(16384, 10)",triton,4,"(256, 8)",0.0109595,1.1393
dropout,"(16384, 10)",triton,4,"(256, 16)",0.0109649,1.1387
dropout,"(16384, 10)",triton,4,"(256, 32)",0.0110569,1.1292
dropout,"(16384, 10)",triton,4,"(256, 64)",0.0109043,1.145
dropout,"(16384, 10)",triton,4,"(256, 128)",0.0212519,0.5875
dropout,"(16384, 10)",triton,4,"(1024, 8)",0.0107526,1.1612
dropout,"(16384, 10)",triton,4,"(1024, 16)",0.0108294,1.1529
dropout,"(16384, 10)",triton,4,"(1024, 32)",0.0107236,1.1643
dropout,"(16384, 10)",triton,4,"(1024, 64)",0.0108589,1.1498
dropout,"(16384, 10)",triton,4,"(1024, 128)",0.0114173,1.0936
dropout,"(16384, 10)",triton,4,"(4096, 8)",0.0106166,1.1761
dropout,"(16384, 10)",triton,4,"(4096, 16)",0.0108107,1.1549
dropout,"(16384, 10)",triton,4,"(4096, 32)",0.0108086,1.1552
dropout,"(16384, 10)",triton,4,"(4096, 64)",0.010854,1.1503
dropout,"(16384, 10)",triton,4,"(4096, 128)",0.0114773,1.0879
dropout,"(16384, 10)",triton,4,"(16384, 8)",0.0253396,0.4927
dropout,"(16384, 10)",triton,4,"(16384, 16)",0.0255594,0.4885
dropout,"(16384, 10)",triton,4,"(16384, 32)",0.0254826,0.49
dropout,"(16384, 10)",triton,4,"(16384, 64)",0.0257506,0.4849
dropout,"(16384, 10)",triton,4,"(16384, 128)",0.0285186,0.4378
dropout,"(16384, 10)",triton,4,"(65536, 8)",0.0929937,0.1343
dropout,"(16384, 10)",triton,4,"(65536, 16)",0.0934452,0.1336
dropout,"(16384, 10)",triton,4,"(65536, 32)",0.0933885,0.1337
dropout,"(16384, 10)",triton,4,"(65536, 64)",0.094295,0.1324
dropout,"(16384, 10)",triton,4,"(65536, 128)",0.10192,0.1225
dropout,"(16384, 10)",triton,4,"(262144, 8)",0.364037,0.0343
dropout,"(16384, 10)",triton,4,"(262144, 16)",0.364702,0.0342
dropout,"(16384, 10)",triton,4,"(262144, 32)",0.364106,0.0343
dropout,"(16384, 10)",triton,4,"(262144, 64)",0.366978,0.034
dropout,"(16384, 10)",triton,4,"(262144, 128)",0.396449,0.0315
dropout,"(65536, 10)",triton,1,"(256, 8)",0.0962131,0.3976
dropout,"(65536, 10)",triton,1,"(256, 16)",0.0975045,0.3924
dropout,"(65536, 10)",triton,1,"(256, 32)",0.0966875,0.3957
dropout,"(65536, 10)",triton,1,"(256, 64)",0.0978915,0.3908
dropout,"(65536, 10)",triton,1,"(256, 128)",0.247725,0.1544
dropout,"(65536, 10)",triton,1,"(1024, 8)",0.0959505,0.3987
dropout,"(65536, 10)",triton,1,"(1024, 16)",0.0973134,0.3932
dropout,"(65536, 10)",triton,1,"(1024, 32)",0.0968006,0.3952
dropout,"(65536, 10)",triton,1,"(1024, 64)",0.0974523,0.3926
dropout,"(65536, 10)",triton,1,"(1024, 128)",0.108656,0.3521
dropout,"(65536, 10)",triton,1,"(4096, 8)",0.0958403,0.3992
dropout,"(65536, 10)",triton,1,"(4096, 16)",0.0968732,0.3949
dropout,"(65536, 10)",triton,1,"(4096, 32)",0.0964561,0.3966
dropout,"(65536, 10)",triton,1,"(4096, 64)",0.0973638,0.3929
dropout,"(65536, 10)",triton,1,"(4096, 128)",0.10854,0.3525
dropout,"(65536, 10)",triton,1,"(16384, 8)",0.0960833,0.3982
dropout,"(65536, 10)",triton,1,"(16384, 16)",0.0970917,0.394
dropout,"(65536, 10)",triton,1,"(16384, 32)",0.0965867,0.3961
dropout,"(65536, 10)",triton,1,"(16384, 64)",0.0974725,0.3925
dropout,"(65536, 10)",triton,1,"(16384, 128)",0.108424,0.3529
dropout,"(65536, 10)",triton,1,"(65536, 8)",0.0943216,0.4056
dropout,"(65536, 10)",triton,1,"(65536, 16)",0.0955719,0.4003
dropout,"(65536, 10)",triton,1,"(65536, 32)",0.0949495,0.4029
dropout,"(65536, 10)",triton,1,"(65536, 64)",0.095984,0.3986
dropout,"(65536, 10)",triton,1,"(65536, 128)",0.106786,0.3583
dropout,"(65536, 10)",triton,1,"(262144, 8)",0.365125,0.1048
dropout,"(65536, 10)",triton,1,"(262144, 16)",0.366629,0.1044
dropout,"(65536, 10)",triton,1,"(262144, 32)",0.365564,0.1047
dropout,"(65536, 10)",triton,1,"(262144, 64)",0.368856,0.1037
dropout,"(65536, 10)",triton,1,"(262144, 128)",0.400832,0.0954
dropout,"(65536, 10)",triton,4,"(256, 8)",0.0283397,1.35
dropout,"(65536, 10)",triton,4,"(256, 16)",0.0286358,1.336
dropout,"(65536, 10)",triton,4,"(256, 32)",0.0285294,1.341
dropout,"(65536, 10)",triton,4,"(256, 64)",0.0286524,1.3353
dropout,"(65536, 10)",triton,4,"(256, 128)",0.0684177,0.5592
