benchmark,shape,method,thread,parameter,time(s),speedup
softmax,"(32, 64, 10)",triton,1,"(256, 8)",0.0145335,0.889
softmax,"(32, 64, 10)",triton,1,"(256, 16)",0.0136263,0.9482
softmax,"(32, 64, 10)",triton,1,"(256, 32)",0.0126255,1.0234
softmax,"(32, 64, 10)",triton,1,"(256, 64)",0.021063,0.6134
softmax,"(32, 64, 10)",triton,1,"(256, 128)",0.0173621,0.7442
softmax,"(32, 64, 10)",triton,1,"(1024, 8)",0.0167681,0.7705
softmax,"(32, 64, 10)",triton,1,"(1024, 16)",0.0154455,0.8365
softmax,"(32, 64, 10)",triton,1,"(1024, 32)",0.014212,0.9091
softmax,"(32, 64, 10)",triton,1,"(1024, 64)",0.0163367,0.7909
softmax,"(32, 64, 10)",triton,1,"(1024, 128)",0.0134976,0.9572
softmax,"(32, 64, 10)",triton,1,"(4096, 8)",0.039758,0.325
softmax,"(32, 64, 10)",triton,1,"(4096, 16)",0.0311087,0.4153
softmax,"(32, 64, 10)",triton,1,"(4096, 32)",0.0347519,0.3718
softmax,"(32, 64, 10)",triton,1,"(4096, 64)",0.0195644,0.6604
softmax,"(32, 64, 10)",triton,1,"(4096, 128)",0.0186571,0.6925
softmax,"(32, 64, 10)",triton,1,"(16384, 8)",0.0505905,0.2554
softmax,"(32, 64, 10)",triton,1,"(16384, 16)",0.0455038,0.2839
softmax,"(32, 64, 10)",triton,1,"(16384, 32)",0.0522823,0.2471
softmax,"(32, 64, 10)",triton,1,"(16384, 64)",0.0439973,0.2937
softmax,"(32, 64, 10)",triton,1,"(16384, 128)",0.0360225,0.3587
softmax,"(32, 64, 10)",triton,1,"(65536, 8)",0.197344,0.0655
softmax,"(32, 64, 10)",triton,1,"(65536, 16)",0.115863,0.1115
softmax,"(32, 64, 10)",triton,1,"(65536, 32)",0.107994,0.1196
softmax,"(32, 64, 10)",triton,1,"(65536, 64)",0.0938068,0.1377
softmax,"(32, 64, 10)",triton,1,"(65536, 128)",0.07771,0.1663
softmax,"(32, 64, 10)",triton,2,"(64, 8)",0.0130246,0.992
softmax,"(32, 64, 10)",triton,2,"(64, 16)",0.0117785,1.097
softmax,"(32, 64, 10)",triton,2,"(64, 32)",0.0127204,1.0157
softmax,"(32, 64, 10)",triton,2,"(64, 64)",0.0164081,0.7874
softmax,"(32, 64, 10)",triton,2,"(64, 128)",0.0122667,1.0533
softmax,"(32, 64, 10)",triton,2,"(256, 8)",0.015532,0.8319
softmax,"(32, 64, 10)",triton,2,"(256, 16)",0.0122317,1.0563
softmax,"(32, 64, 10)",triton,2,"(256, 32)",0.0163781,0.7889
softmax,"(32, 64, 10)",triton,2,"(256, 64)",0.0142257,0.9083
softmax,"(32, 64, 10)",triton,2,"(256, 128)",0.0127943,1.0099
softmax,"(32, 64, 10)",triton,2,"(1024, 8)",0.022669,0.57
softmax,"(32, 64, 10)",triton,2,"(1024, 16)",0.023404,0.5521
softmax,"(32, 64, 10)",triton,2,"(1024, 32)",0.0137507,0.9396
softmax,"(32, 64, 10)",triton,2,"(1024, 64)",0.01318,0.9803
softmax,"(32, 64, 10)",triton,2,"(1024, 128)",0.0135976,0.9502
softmax,"(32, 64, 10)",triton,2,"(4096, 8)",0.0212768,0.6073
softmax,"(32, 64, 10)",triton,2,"(4096, 16)",0.0192079,0.6727
softmax,"(32, 64, 10)",triton,2,"(4096, 32)",0.0178318,0.7246
softmax,"(32, 64, 10)",triton,2,"(4096, 64)",0.0164383,0.786
softmax,"(32, 64, 10)",triton,2,"(4096, 128)",0.0207124,0.6238
softmax,"(32, 64, 10)",triton,2,"(16384, 8)",0.0409092,0.3158
softmax,"(32, 64, 10)",triton,2,"(16384, 16)",0.0328402,0.3934
softmax,"(32, 64, 10)",triton,2,"(16384, 32)",0.0301257,0.4289
softmax,"(32, 64, 10)",triton,2,"(16384, 64)",0.0372773,0.3466
softmax,"(32, 64, 10)",triton,2,"(16384, 128)",0.0276002,0.4681
softmax,"(32, 64, 10)",triton,2,"(65536, 8)",0.115493,0.1119
softmax,"(32, 64, 10)",triton,2,"(65536, 16)",0.08671,0.149
softmax,"(32, 64, 10)",triton,2,"(65536, 32)",0.0870031,0.1485
softmax,"(32, 64, 10)",triton,2,"(65536, 64)",0.0621085,0.208
softmax,"(32, 64, 10)",triton,2,"(65536, 128)",0.0647896,0.1994
softmax,"(32, 64, 10)",triton,4,"(64, 8)",0.0125175,1.0322
softmax,"(32, 64, 10)",triton,4,"(64, 16)",0.012181,1.0607
softmax,"(32, 64, 10)",triton,4,"(64, 32)",0.0125039,1.0333
softmax,"(32, 64, 10)",triton,4,"(64, 64)",0.0119771,1.0788
softmax,"(32, 64, 10)",triton,4,"(64, 128)",0.0128062,1.0089
softmax,"(32, 64, 10)",triton,4,"(256, 8)",0.0132377,0.976
softmax,"(32, 64, 10)",triton,4,"(256, 16)",0.0315342,0.4097
softmax,"(32, 64, 10)",triton,4,"(256, 32)",0.0127326,1.0148
softmax,"(32, 64, 10)",triton,4,"(256, 64)",0.0127363,1.0145
softmax,"(32, 64, 10)",triton,4,"(256, 128)",0.0200768,0.6436
softmax,"(32, 64, 10)",triton,4,"(1024, 8)",0.0135561,0.9531
softmax,"(32, 64, 10)",triton,4,"(1024, 16)",0.0137649,0.9387
softmax,"(32, 64, 10)",triton,4,"(1024, 32)",0.0147573,0.8755
softmax,"(32, 64, 10)",triton,4,"(1024, 64)",0.0126464,1.0217
softmax,"(32, 64, 10)",triton,4,"(1024, 128)",0.0158794,0.8137
softmax,"(32, 64, 10)",triton,4,"(4096, 8)",0.0180539,0.7157
softmax,"(32, 64, 10)",triton,4,"(4096, 16)",0.0165533,0.7805
softmax,"(32, 64, 10)",triton,4,"(4096, 32)",0.0156399,0.8261
softmax,"(32, 64, 10)",triton,4,"(4096, 64)",0.0155502,0.8309
softmax,"(32, 64, 10)",triton,4,"(4096, 128)",0.015228,0.8485
softmax,"(32, 64, 10)",triton,4,"(16384, 8)",0.0308506,0.4188
softmax,"(32, 64, 10)",triton,4,"(16384, 16)",0.0350937,0.3682
softmax,"(32, 64, 10)",triton,4,"(16384, 32)",0.0250433,0.5159
softmax,"(32, 64, 10)",triton,4,"(16384, 64)",0.0224073,0.5766
softmax,"(32, 64, 10)",triton,4,"(16384, 128)",0.0217392,0.5943
softmax,"(32, 64, 10)",triton,4,"(65536, 8)",0.083874,0.154
softmax,"(32, 64, 10)",triton,4,"(65536, 16)",0.0579918,0.2228
softmax,"(32, 64, 10)",triton,4,"(65536, 32)",0.0550906,0.2345
softmax,"(32, 64, 10)",triton,4,"(65536, 64)",0.0434421,0.2974
softmax,"(32, 64, 10)",triton,4,"(65536, 128)",0.0484279,0.2668
softmax,"(32, 64, 10)",triton,8,"(64, 8)",0.0104327,1.2385
softmax,"(32, 64, 10)",triton,8,"(64, 16)",0.0104164,1.2404
softmax,"(32, 64, 10)",triton,8,"(64, 32)",0.0117561,1.099
softmax,"(32, 64, 10)",triton,8,"(64, 64)",0.0134979,0.9572
softmax,"(32, 64, 10)",triton,8,"(64, 128)",0.01383,0.9342
softmax,"(32, 64, 10)",triton,8,"(256, 8)",0.0130411,0.9908
softmax,"(32, 64, 10)",triton,8,"(256, 16)",0.0124677,1.0363
softmax,"(32, 64, 10)",triton,8,"(256, 32)",0.0132758,0.9732
softmax,"(32, 64, 10)",triton,8,"(256, 64)",0.0261384,0.4943
softmax,"(32, 64, 10)",triton,8,"(256, 128)",0.012968,0.9963
softmax,"(32, 64, 10)",triton,8,"(1024, 8)",0.0133922,0.9648
softmax,"(32, 64, 10)",triton,8,"(1024, 16)",0.0135663,0.9524
softmax,"(32, 64, 10)",triton,8,"(1024, 32)",0.0133259,0.9696
softmax,"(32, 64, 10)",triton,8,"(1024, 64)",0.0133192,0.9701
softmax,"(32, 64, 10)",triton,8,"(1024, 128)",0.013194,0.9793
softmax,"(32, 64, 10)",triton,8,"(4096, 8)",0.0163797,0.7888
softmax,"(32, 64, 10)",triton,8,"(4096, 16)",0.0154016,0.8389
softmax,"(32, 64, 10)",triton,8,"(4096, 32)",0.014802,0.8729
softmax,"(32, 64, 10)",triton,8,"(4096, 64)",0.0147931,0.8734
softmax,"(32, 64, 10)",triton,8,"(4096, 128)",0.0148596,0.8695
softmax,"(32, 64, 10)",triton,8,"(16384, 8)",0.0257548,0.5017
softmax,"(32, 64, 10)",triton,8,"(16384, 16)",0.022108,0.5844
softmax,"(32, 64, 10)",triton,8,"(16384, 32)",0.0223448,0.5782
softmax,"(32, 64, 10)",triton,8,"(16384, 64)",0.0276619,0.4671
softmax,"(32, 64, 10)",triton,8,"(16384, 128)",0.022533,0.5734
softmax,"(32, 64, 10)",triton,8,"(65536, 8)",0.0477313,0.2707
softmax,"(32, 64, 10)",triton,8,"(65536, 16)",0.0400311,0.3228
softmax,"(32, 64, 10)",triton,8,"(65536, 32)",0.0321083,0.4024
softmax,"(32, 64, 10)",triton,8,"(65536, 64)",0.0388071,0.3329
softmax,"(32, 64, 10)",triton,8,"(65536, 128)",0.0305354,0.4231
softmax,"(32, 256, 10)",triton,1,"(64, 8)",0.0122958,1.9967
softmax,"(32, 256, 10)",triton,1,"(64, 16)",0.0124021,1.9796
softmax,"(32, 256, 10)",triton,1,"(64, 32)",0.012058,2.0361
softmax,"(32, 256, 10)",triton,1,"(64, 64)",0.0125403,1.9578
softmax,"(32, 256, 10)",triton,1,"(64, 128)",0.0129997,1.8886
softmax,"(32, 256, 10)",triton,1,"(256, 8)",0.0131528,1.8666
softmax,"(32, 256, 10)",triton,1,"(256, 16)",0.0130301,1.8842
softmax,"(32, 256, 10)",triton,1,"(256, 32)",0.0164376,1.4936
softmax,"(32, 256, 10)",triton,1,"(256, 64)",0.01824,1.346
softmax,"(32, 256, 10)",triton,1,"(256, 128)",0.0122587,2.0027
softmax,"(32, 256, 10)",triton,1,"(1024, 8)",0.0165051,1.4875
softmax,"(32, 256, 10)",triton,1,"(1024, 16)",0.0150875,1.6272
softmax,"(32, 256, 10)",triton,1,"(1024, 32)",0.014071,1.7448
softmax,"(32, 256, 10)",triton,1,"(1024, 64)",0.0138197,1.7765
softmax,"(32, 256, 10)",triton,1,"(1024, 128)",0.0167688,1.4641
softmax,"(32, 256, 10)",triton,1,"(4096, 8)",0.0346448,0.7086
softmax,"(32, 256, 10)",triton,1,"(4096, 16)",0.0295196,0.8317
softmax,"(32, 256, 10)",triton,1,"(4096, 32)",0.0206886,1.1867
softmax,"(32, 256, 10)",triton,1,"(4096, 64)",0.0193417,1.2693
softmax,"(32, 256, 10)",triton,1,"(4096, 128)",0.0188615,1.3016
softmax,"(32, 256, 10)",triton,1,"(16384, 8)",0.053253,0.461
softmax,"(32, 256, 10)",triton,1,"(16384, 16)",0.0344527,0.7126
softmax,"(32, 256, 10)",triton,1,"(16384, 32)",0.0395812,0.6203
softmax,"(32, 256, 10)",triton,1,"(16384, 64)",0.0390956,0.628
softmax,"(32, 256, 10)",triton,1,"(16384, 128)",0.0323615,0.7586
softmax,"(32, 256, 10)",triton,1,"(65536, 8)",0.176005,0.1395
softmax,"(32, 256, 10)",triton,1,"(65536, 16)",0.105273,0.2332
softmax,"(32, 256, 10)",triton,1,"(65536, 32)",0.0865143,0.2838
softmax,"(32, 256, 10)",triton,1,"(65536, 64)",0.0726207,0.3381
softmax,"(32, 256, 10)",triton,1,"(65536, 128)",0.0701808,0.3498
softmax,"(32, 256, 10)",triton,2,"(64, 8)",0.0149171,1.6458
softmax,"(32, 256, 10)",triton,2,"(64, 16)",0.0243166,1.0096
softmax,"(32, 256, 10)",triton,2,"(64, 32)",0.0125138,1.9619
softmax,"(32, 256, 10)",triton,2,"(64, 64)",0.0127671,1.923
softmax,"(32, 256, 10)",triton,2,"(64, 128)",0.0127895,1.9196
softmax,"(32, 256, 10)",triton,2,"(256, 8)",0.0118007,2.0805
softmax,"(32, 256, 10)",triton,2,"(256, 16)",0.0127595,1.9241
softmax,"(32, 256, 10)",triton,2,"(256, 32)",0.0129641,1.8938
softmax,"(32, 256, 10)",triton,2,"(256, 64)",0.0187893,1.3066
softmax,"(32, 256, 10)",triton,2,"(256, 128)",0.0127368,1.9276
softmax,"(32, 256, 10)",triton,2,"(1024, 8)",0.0154979,1.5842
softmax,"(32, 256, 10)",triton,2,"(1024, 16)",0.0243643,1.0077
softmax,"(32, 256, 10)",triton,2,"(1024, 32)",0.0150005,1.6367
softmax,"(32, 256, 10)",triton,2,"(1024, 64)",0.013272,1.8498
softmax,"(32, 256, 10)",triton,2,"(1024, 128)",0.012894,1.9041
softmax,"(32, 256, 10)",triton,2,"(4096, 8)",0.021179,1.1592
softmax,"(32, 256, 10)",triton,2,"(4096, 16)",0.0197046,1.246
softmax,"(32, 256, 10)",triton,2,"(4096, 32)",0.02194,1.119
softmax,"(32, 256, 10)",triton,2,"(4096, 64)",0.0187157,1.3118
softmax,"(32, 256, 10)",triton,2,"(4096, 128)",0.0165554,1.483
softmax,"(32, 256, 10)",triton,2,"(16384, 8)",0.0521312,0.4709
softmax,"(32, 256, 10)",triton,2,"(16384, 16)",0.0350181,0.7011
softmax,"(32, 256, 10)",triton,2,"(16384, 32)",0.0314376,0.7809
softmax,"(32, 256, 10)",triton,2,"(16384, 64)",0.0271591,0.904
softmax,"(32, 256, 10)",triton,2,"(16384, 128)",0.0261514,0.9388
softmax,"(32, 256, 10)",triton,2,"(65536, 8)",0.112013,0.2192
softmax,"(32, 256, 10)",triton,2,"(65536, 16)",0.0814853,0.3013
softmax,"(32, 256, 10)",triton,2,"(65536, 32)",0.0667748,0.3677
softmax,"(32, 256, 10)",triton,2,"(65536, 64)",0.060906,0.4031
softmax,"(32, 256, 10)",triton,2,"(65536, 128)",0.0645717,0.3802
softmax,"(32, 256, 10)",triton,4,"(64, 8)",0.0128983,1.9034
softmax,"(32, 256, 10)",triton,4,"(64, 16)",0.012393,1.981
softmax,"(32, 256, 10)",triton,4,"(64, 32)",0.0249402,0.9844
softmax,"(32, 256, 10)",triton,4,"(64, 64)",0.0117017,2.0981
softmax,"(32, 256, 10)",triton,4,"(64, 128)",0.0118551,2.0709
softmax,"(32, 256, 10)",triton,4,"(256, 8)",0.0129944,1.8894
softmax,"(32, 256, 10)",triton,4,"(256, 16)",0.0126408,1.9422
softmax,"(32, 256, 10)",triton,4,"(256, 32)",0.0129952,1.8892
softmax,"(32, 256, 10)",triton,4,"(256, 64)",0.0125511,1.9561
softmax,"(32, 256, 10)",triton,4,"(256, 128)",0.0140634,1.7457
softmax,"(32, 256, 10)",triton,4,"(1024, 8)",0.0138971,1.7666
softmax,"(32, 256, 10)",triton,4,"(1024, 16)",0.0133906,1.8335
softmax,"(32, 256, 10)",triton,4,"(1024, 32)",0.0221014,1.1108
softmax,"(32, 256, 10)",triton,4,"(1024, 64)",0.0125983,1.9488
softmax,"(32, 256, 10)",triton,4,"(1024, 128)",0.0134429,1.8263
softmax,"(32, 256, 10)",triton,4,"(4096, 8)",0.01811,1.3557
softmax,"(32, 256, 10)",triton,4,"(4096, 16)",0.0159441,1.5398
softmax,"(32, 256, 10)",triton,4,"(4096, 32)",0.0165627,1.4823
softmax,"(32, 256, 10)",triton,4,"(4096, 64)",0.0299109,0.8208
softmax,"(32, 256, 10)",triton,4,"(4096, 128)",0.0191261,1.2836
softmax,"(32, 256, 10)",triton,4,"(16384, 8)",0.029806,0.8237
softmax,"(32, 256, 10)",triton,4,"(16384, 16)",0.0271931,0.9028
softmax,"(32, 256, 10)",triton,4,"(16384, 32)",0.0227305,1.0801
softmax,"(32, 256, 10)",triton,4,"(16384, 64)",0.0205744,1.1933
softmax,"(32, 256, 10)",triton,4,"(16384, 128)",0.0202778,1.2107
softmax,"(32, 256, 10)",triton,4,"(65536, 8)",0.0687095,0.3573
softmax,"(32, 256, 10)",triton,4,"(65536, 16)",0.0578454,0.4244
softmax,"(32, 256, 10)",triton,4,"(65536, 32)",0.0485644,0.5055
softmax,"(32, 256, 10)",triton,4,"(65536, 64)",0.0438892,0.5594
softmax,"(32, 256, 10)",triton,4,"(65536, 128)",0.0452882,0.5421
softmax,"(32, 256, 10)",triton,8,"(64, 8)",0.0122747,2.0001
softmax,"(32, 256, 10)",triton,8,"(64, 16)",0.0134948,1.8193
softmax,"(32, 256, 10)",triton,8,"(64, 32)",0.0129461,1.8964
softmax,"(32, 256, 10)",triton,8,"(64, 64)",0.0129417,1.897
softmax,"(32, 256, 10)",triton,8,"(64, 128)",0.0129986,1.8887
softmax,"(32, 256, 10)",triton,8,"(256, 8)",0.0212058,1.1577
softmax,"(32, 256, 10)",triton,8,"(256, 16)",0.0160624,1.5285
softmax,"(32, 256, 10)",triton,8,"(256, 32)",0.0128281,1.9138
softmax,"(32, 256, 10)",triton,8,"(256, 64)",0.0128896,1.9047
softmax,"(32, 256, 10)",triton,8,"(256, 128)",0.0127238,1.9295
softmax,"(32, 256, 10)",triton,8,"(1024, 8)",0.013471,1.8225
softmax,"(32, 256, 10)",triton,8,"(1024, 16)",0.0131961,1.8605
softmax,"(32, 256, 10)",triton,8,"(1024, 32)",0.0128733,1.9071
softmax,"(32, 256, 10)",triton,8,"(1024, 64)",0.0132995,1.846
softmax,"(32, 256, 10)",triton,8,"(1024, 128)",0.0149721,1.6398
softmax,"(32, 256, 10)",triton,8,"(4096, 8)",0.015215,1.6136
softmax,"(32, 256, 10)",triton,8,"(4096, 16)",0.0146158,1.6798
softmax,"(32, 256, 10)",triton,8,"(4096, 32)",0.0139459,1.7604
softmax,"(32, 256, 10)",triton,8,"(4096, 64)",0.0138043,1.7785
softmax,"(32, 256, 10)",triton,8,"(4096, 128)",0.0137863,1.7808
softmax,"(32, 256, 10)",triton,8,"(16384, 8)",0.0220922,1.1113
softmax,"(32, 256, 10)",triton,8,"(16384, 16)",0.0201987,1.2155
softmax,"(32, 256, 10)",triton,8,"(16384, 32)",0.0178716,1.3737
softmax,"(32, 256, 10)",triton,8,"(16384, 64)",0.0177725,1.3814
softmax,"(32, 256, 10)",triton,8,"(16384, 128)",0.0174095,1.4102
softmax,"(32, 256, 10)",triton,8,"(65536, 8)",0.047356,0.5184
softmax,"(32, 256, 10)",triton,8,"(65536, 16)",0.0516476,0.4754
softmax,"(32, 256, 10)",triton,8,"(65536, 32)",0.0306683,0.8005
softmax,"(32, 256, 10)",triton,8,"(65536, 64)",0.0284477,0.863
softmax,"(32, 256, 10)",triton,8,"(65536, 128)",0.0297601,0.825
softmax,"(128, 64, 10)",triton,1,"(64, 8)",0.0130937,1.0766
softmax,"(128, 64, 10)",triton,1,"(64, 16)",0.0120925,1.1658
softmax,"(128, 64, 10)",triton,1,"(64, 32)",0.0222929,0.6323
softmax,"(128, 64, 10)",triton,1,"(64, 64)",0.0144563,0.9751
softmax,"(128, 64, 10)",triton,1,"(64, 128)",0.0124153,1.1354
softmax,"(128, 64, 10)",triton,1,"(256, 8)",0.0165812,0.8502
softmax,"(128, 64, 10)",triton,1,"(256, 16)",0.0153295,0.9196
softmax,"(128, 64, 10)",triton,1,"(256, 32)",0.0144091,0.9783
softmax,"(128, 64, 10)",triton,1,"(256, 64)",0.0158539,0.8892
softmax,"(128, 64, 10)",triton,1,"(256, 128)",0.0230575,0.6114
softmax,"(128, 64, 10)",triton,1,"(1024, 8)",0.0279798,0.5038
softmax,"(128, 64, 10)",triton,1,"(1024, 16)",0.028408,0.4962
softmax,"(128, 64, 10)",triton,1,"(1024, 32)",0.0207169,0.6805
softmax,"(128, 64, 10)",triton,1,"(1024, 64)",0.0201176,0.7007
softmax,"(128, 64, 10)",triton,1,"(1024, 128)",0.0195827,0.7199
softmax,"(128, 64, 10)",triton,1,"(4096, 8)",0.053256,0.2647
softmax,"(128, 64, 10)",triton,1,"(4096, 16)",0.0361255,0.3902
softmax,"(128, 64, 10)",triton,1,"(4096, 32)",0.0306199,0.4604
softmax,"(128, 64, 10)",triton,1,"(4096, 64)",0.0327595,0.4303
softmax,"(128, 64, 10)",triton,1,"(4096, 128)",0.0330332,0.4267
softmax,"(128, 64, 10)",triton,1,"(16384, 8)",0.0991081,0.1422
softmax,"(128, 64, 10)",triton,1,"(16384, 16)",0.0807859,0.1745
softmax,"(128, 64, 10)",triton,1,"(16384, 32)",0.0548811,0.2569
softmax,"(128, 64, 10)",triton,1,"(16384, 64)",0.0464628,0.3034
softmax,"(128, 64, 10)",triton,1,"(16384, 128)",0.0467237,0.3017
softmax,"(128, 64, 10)",triton,1,"(65536, 8)",0.579056,0.0243
softmax,"(128, 64, 10)",triton,1,"(65536, 16)",0.376389,0.0375
softmax,"(128, 64, 10)",triton,1,"(65536, 32)",0.263615,0.0535
softmax,"(128, 64, 10)",triton,1,"(65536, 64)",0.221705,0.0636
softmax,"(128, 64, 10)",triton,1,"(65536, 128)",0.229394,0.0615
softmax,"(128, 64, 10)",triton,2,"(64, 8)",0.0126714,1.1125
softmax,"(128, 64, 10)",triton,2,"(64, 16)",0.0211713,0.6658
softmax,"(128, 64, 10)",triton,2,"(64, 32)",0.0182604,0.772
softmax,"(128, 64, 10)",triton,2,"(64, 64)",0.0128673,1.0956
softmax,"(128, 64, 10)",triton,2,"(64, 128)",0.013167,1.0706
softmax,"(128, 64, 10)",triton,2,"(256, 8)",0.016683,0.845
softmax,"(128, 64, 10)",triton,2,"(256, 16)",0.0224489,0.628
softmax,"(128, 64, 10)",triton,2,"(256, 32)",0.0141024,0.9996
softmax,"(128, 64, 10)",triton,2,"(256, 64)",0.0176108,0.8005
softmax,"(128, 64, 10)",triton,2,"(256, 128)",0.0136192,1.0351
softmax,"(128, 64, 10)",triton,2,"(1024, 8)",0.0218218,0.646
softmax,"(128, 64, 10)",triton,2,"(1024, 16)",0.0188872,0.7464
softmax,"(128, 64, 10)",triton,2,"(1024, 32)",0.0198059,0.7118
softmax,"(128, 64, 10)",triton,2,"(1024, 64)",0.0178478,0.7898
softmax,"(128, 64, 10)",triton,2,"(1024, 128)",0.0168113,0.8385
softmax,"(128, 64, 10)",triton,2,"(4096, 8)",0.0441071,0.3196
softmax,"(128, 64, 10)",triton,2,"(4096, 16)",0.0337411,0.4178
softmax,"(128, 64, 10)",triton,2,"(4096, 32)",0.0383963,0.3671
softmax,"(128, 64, 10)",triton,2,"(4096, 64)",0.0270788,0.5206
softmax,"(128, 64, 10)",triton,2,"(4096, 128)",0.0258745,0.5448
softmax,"(128, 64, 10)",triton,2,"(16384, 8)",0.0691787,0.2038
softmax,"(128, 64, 10)",triton,2,"(16384, 16)",0.0589596,0.2391
softmax,"(128, 64, 10)",triton,2,"(16384, 32)",0.0693021,0.2034
softmax,"(128, 64, 10)",triton,2,"(16384, 64)",0.0531358,0.2653
softmax,"(128, 64, 10)",triton,2,"(16384, 128)",0.0466359,0.3023
softmax,"(128, 64, 10)",triton,2,"(65536, 8)",0.299426,0.0471
softmax,"(128, 64, 10)",triton,2,"(65536, 16)",0.211078,0.0668
softmax,"(128, 64, 10)",triton,2,"(65536, 32)",0.144833,0.0973
softmax,"(128, 64, 10)",triton,2,"(65536, 64)",0.134821,0.1046
softmax,"(128, 64, 10)",triton,2,"(65536, 128)",0.136835,0.103
softmax,"(128, 64, 10)",triton,4,"(64, 8)",0.0150536,0.9364
softmax,"(128, 64, 10)",triton,4,"(64, 16)",0.0125734,1.1212
softmax,"(128, 64, 10)",triton,4,"(64, 32)",0.0123472,1.1417
softmax,"(128, 64, 10)",triton,4,"(64, 64)",0.0128791,1.0946
softmax,"(128, 64, 10)",triton,4,"(64, 128)",0.0151856,0.9283
softmax,"(128, 64, 10)",triton,4,"(256, 8)",0.0290154,0.4858
softmax,"(128, 64, 10)",triton,4,"(256, 16)",0.0138456,1.0182
softmax,"(128, 64, 10)",triton,4,"(256, 32)",0.0124048,1.1364
softmax,"(128, 64, 10)",triton,4,"(256, 64)",0.0138241,1.0197
softmax,"(128, 64, 10)",triton,4,"(256, 128)",0.013128,1.0738
softmax,"(128, 64, 10)",triton,4,"(1024, 8)",0.0163841,0.8604
softmax,"(128, 64, 10)",triton,4,"(1024, 16)",0.0140569,1.0028
softmax,"(128, 64, 10)",triton,4,"(1024, 32)",0.0153569,0.918
softmax,"(128, 64, 10)",triton,4,"(1024, 64)",0.0208159,0.6772
softmax,"(128, 64, 10)",triton,4,"(1024, 128)",0.0168351,0.8374
softmax,"(128, 64, 10)",triton,4,"(4096, 8)",0.0311327,0.4528
softmax,"(128, 64, 10)",triton,4,"(4096, 16)",0.0259122,0.544
softmax,"(128, 64, 10)",triton,4,"(4096, 32)",0.0230307,0.6121
softmax,"(128, 64, 10)",triton,4,"(4096, 64)",0.0209895,0.6716
softmax,"(128, 64, 10)",triton,4,"(4096, 128)",0.0201352,0.7001
softmax,"(128, 64, 10)",triton,4,"(16384, 8)",0.0546829,0.2578
softmax,"(128, 64, 10)",triton,4,"(16384, 16)",0.0539827,0.2611
softmax,"(128, 64, 10)",triton,4,"(16384, 32)",0.0407476,0.346
softmax,"(128, 64, 10)",triton,4,"(16384, 64)",0.0410082,0.3438
softmax,"(128, 64, 10)",triton,4,"(16384, 128)",0.0388508,0.3628
softmax,"(128, 64, 10)",triton,4,"(65536, 8)",0.157303,0.0896
softmax,"(128, 64, 10)",triton,4,"(65536, 16)",0.115423,0.1221
softmax,"(128, 64, 10)",triton,4,"(65536, 32)",0.0831856,0.1695
softmax,"(128, 64, 10)",triton,4,"(65536, 64)",0.0847862,0.1663
softmax,"(128, 64, 10)",triton,4,"(65536, 128)",0.0839683,0.1679
softmax,"(128, 64, 10)",triton,8,"(64, 8)",0.0120481,1.1701
softmax,"(128, 64, 10)",triton,8,"(64, 16)",0.0131972,1.0682
softmax,"(128, 64, 10)",triton,8,"(64, 32)",0.0127221,1.1081
softmax,"(128, 64, 10)",triton,8,"(64, 64)",0.0185403,0.7603
softmax,"(128, 64, 10)",triton,8,"(64, 128)",0.0140755,1.0015
softmax,"(128, 64, 10)",triton,8,"(256, 8)",0.0189266,0.7448
softmax,"(128, 64, 10)",triton,8,"(256, 16)",0.0216471,0.6512
softmax,"(128, 64, 10)",triton,8,"(256, 32)",0.0133116,1.059
softmax,"(128, 64, 10)",triton,8,"(256, 64)",0.0118941,1.1852
softmax,"(128, 64, 10)",triton,8,"(256, 128)",0.0126929,1.1106
softmax,"(128, 64, 10)",triton,8,"(1024, 8)",0.0164712,0.8559
softmax,"(128, 64, 10)",triton,8,"(1024, 16)",0.0129274,1.0905
softmax,"(128, 64, 10)",triton,8,"(1024, 32)",0.0159362,0.8846
softmax,"(128, 64, 10)",triton,8,"(1024, 64)",0.0185137,0.7614
softmax,"(128, 64, 10)",triton,8,"(1024, 128)",0.0145182,0.971
softmax,"(128, 64, 10)",triton,8,"(4096, 8)",0.0241333,0.5841
softmax,"(128, 64, 10)",triton,8,"(4096, 16)",0.0193835,0.7273
softmax,"(128, 64, 10)",triton,8,"(4096, 32)",0.0172506,0.8172
softmax,"(128, 64, 10)",triton,8,"(4096, 64)",0.017131,0.8229
softmax,"(128, 64, 10)",triton,8,"(4096, 128)",0.0167841,0.8399
softmax,"(128, 64, 10)",triton,8,"(16384, 8)",0.0404182,0.3488
softmax,"(128, 64, 10)",triton,8,"(16384, 16)",0.0450355,0.313
softmax,"(128, 64, 10)",triton,8,"(16384, 32)",0.0298588,0.4721
softmax,"(128, 64, 10)",triton,8,"(16384, 64)",0.0263942,0.5341
softmax,"(128, 64, 10)",triton,8,"(16384, 128)",0.0285989,0.4929
softmax,"(128, 64, 10)",triton,8,"(65536, 8)",0.0927323,0.152
softmax,"(128, 64, 10)",triton,8,"(65536, 16)",0.0641484,0.2198
softmax,"(128, 64, 10)",triton,8,"(65536, 32)",0.0540204,0.261
softmax,"(128, 64, 10)",triton,8,"(65536, 64)",0.0382874,0.3682
